genuine_euclidean,impostor_euclidean,genuine_cosine,impostor_cosine
266.1948744929977,1812.4638182925328,0.9939701148933636,0.9577489859720119
293.3920673077252,1800.914579735993,0.9912861138991522,0.9640814534759248
175.2371152722145,1362.3395748628604,0.9958724622879689,0.9712097874188104
231.39781079306945,1498.3021756083817,0.9924675261215337,0.9599510660826194
245.8069310411733,1501.1698727444261,0.9912172028651467,0.9657641953761399
146.35946521342817,1634.6233417538128,0.9970142651091138,0.9609812160064122
171.0662640079674,1274.455082802634,0.996156728616044,0.9529733551508401
318.98950750583435,1534.2327794310424,0.992036090348603,0.9615625173927473
335.53967404898725,1183.5714094628163,0.9904606044360972,0.9788616518994214
353.2354132868822,1124.3603425597871,0.9892806657869507,0.9717040678254625
459.1974669937639,1444.7075904573517,0.9819083641694829,0.9634742880918172
363.61041783995995,1940.8206003809692,0.9885272720619335,0.9622759322592593
203.48740229801282,1496.918713724184,0.9963144314840795,0.9571266365045764
342.8273363907927,1616.4258104347032,0.9886763808055486,0.9655484540842795
339.20051420035423,1419.2010298609653,0.9877311807280793,0.97277200889582
365.77013137749657,1603.9004277961405,0.985348180924986,0.9708605933786654
287.78428472279273,1209.9108447998567,0.9908207174884531,0.9675106771503337
219.15903578359826,1304.439200955026,0.9939795310840438,0.9708113171871467
220.86592212858486,1335.6367093768395,0.9936132013568941,0.9593889723818946
205.0906130567,1630.6247675132324,0.9941207173855301,0.9562600238608456
222.2462106885849,1190.8879872863197,0.9931074351137326,0.9638811309244624
313.85879117107544,1407.3818504374397,0.9872496421650182,0.9594116115217332
352.44887200836706,1641.3392159774858,0.9893505318967549,0.9531442400333064
381.9695959552014,1468.3992568563554,0.9864366428293239,0.9420351149986197
358.7770205986037,1574.921127179754,0.989906375469137,0.9595137538391398
310.29762794620166,1818.8133452470042,0.9928128596930598,0.9354454805507164
356.7439393248302,2091.719797010701,0.989173006557922,0.9474801692212912
222.68068952621294,1452.1336063294018,0.9977205785453429,0.9476596922177745
370.1686463506613,1511.2584262580792,0.9896119291017016,0.9690077983504018
283.1428358341092,1465.9365366502059,0.9896092661816116,0.9500933036735898
443.58604106005123,1456.9114032182517,0.9910465106990402,0.9193259411739864
239.84020542375916,1506.595282476161,0.9944019652522184,0.9557535189125266
287.2847156776438,1749.9393431404985,0.9859698420594052,0.9508713661446718
323.866098385167,1829.4443181460965,0.981981039145871,0.9524645788203719
328.9618206255175,1714.3908331893747,0.9813370067019942,0.948119382573219
342.9061624989286,1656.0173509102115,0.9800815532901235,0.9480015711251382
347.7447083210343,1298.1727912131876,0.979917935407992,0.9337861407560781
95.99290670532488,1423.0399226869388,0.9975217442026437,0.9625904450465131
161.7829017372665,1974.3983766142394,0.9928119070331659,0.9622061767330626
163.48280025436307,1822.2784116368673,0.9935603046090861,0.954327616379174
254.34833986344873,1605.6764534352803,0.9869876783244044,0.9463827083123286
249.26928165824864,1541.4528525407109,0.9866133780939618,0.9520867213307176
212.2398331829479,1817.2641014086155,0.9951070860152417,0.9573611498642207
353.99465546252276,1423.6857305249225,0.9885094693536497,0.9574499039001058
343.2023892540357,1873.6441331531178,0.9919056024275592,0.9596318576288485
384.4703267942984,1870.5039948782219,0.9876976543461718,0.9683009477953278
405.46430179406013,1487.3668267024107,0.9874005871335996,0.9526189706171619
192.2481797520152,1787.7344237545792,0.9963576319488088,0.9678517912306329
214.41782880441207,1895.5943211686258,0.993901403327406,0.9706759111394309
221.85441148559462,1717.7923154656478,0.9935571825409888,0.9545233158230325
227.87336726522798,1844.0342264190383,0.9931136091204624,0.9689268777924168
235.59889646234635,1714.0720665728102,0.992615742160821,0.958018721801828
242.13813840422765,1893.4373569429272,0.9937291957139744,0.9593131566301752
324.73669153987584,1858.095518115465,0.9882953129481755,0.9510432451317905
209.60871418964666,1701.2185392495435,0.9951637919073895,0.9367201009895184
260.05140277239406,1885.2722522223658,0.992496373517814,0.9658297354158528
245.5455005814204,1775.9740139167602,0.9937860433646211,0.9578436529764374
350.7673197997522,2003.6980013743644,0.9892768448794143,0.9771058129648885
346.01580565649317,1147.8396091217655,0.9895368895300628,0.9385273985666042
423.07956778638874,1095.3203004415252,0.9855605315267727,0.9478095449595463
603.3235325078938,1370.9684143540455,0.9784554006527885,0.9417630078872852
574.668295467806,1574.2172033527838,0.9823574026499476,0.9334412637582439
397.66940956340085,1072.1836120630874,0.9922005062382545,0.9761177346523902
372.9238119942584,1641.474785043726,0.9911691703841959,0.9404791166559584
385.2271583583992,1272.925798435639,0.9905557591501032,0.9274419406006814
258.4437629319834,1539.2652576651315,0.9932694034282576,0.9443749328571647
317.81638289168626,1913.799351716336,0.9876173295074703,0.9485112118023123
400.9678440293557,1446.4919576189461,0.9870798333603075,0.9062107692231469
313.06090848750335,1696.9574010017946,0.9867420301799106,0.9551011898567852
255.47314181216126,1649.3696841515896,0.9892078128648811,0.9294704911703396
509.53080362062906,1570.9209570479222,0.9796318385595051,0.9703568177623005
384.70943886189957,1519.768835803127,0.9818539788782241,0.9759281414518496
177.95842908265328,1736.8682664566422,0.9943114871727098,0.9671476384156528
469.8012857441929,2013.0422314692585,0.9889553996264618,0.9766001028464335
315.29554661907383,1397.9527463276725,0.9895087939782191,0.9720198518283077
197.16524836028026,1141.3676402183576,0.9930530415424441,0.9700872745390015
